id,cash_request_id,type,status,category,total_amount,reason,created_at,updated_at,paid_at,from_date,to_date,charge_moment
12605,20427,instant_payment,accepted,,5.00,Instant Payment Cash Request 20427,2020-10-11 08:37:12.167876+00,2020-10-13 14:25:18.24613+00,2020-11-14 01:56:20.294407+00,,,after
8585,13650,postpone,cancelled,,5.00,Postpone Cash Request 13650,2020-09-22 04:19:04.276281+00,2020-10-13 14:25:18.228846+00,,2020-10-02 10:00:00+00,2020-10-21 22:00:00+00,after
12552,11532,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-10-10 23:08:40.376412+00,2020-10-13 14:25:18.243398+00,2020-12-05 06:00:33.603595+00,,,after
12268,20142,instant_payment,accepted,,5.00,Instant Payment Cash Request 20142,2020-10-09 15:19:21.17813+00,2020-10-13 14:25:18.220646+00,2020-10-29 16:36:21.392233+00,,,after
8589,9992,postpone,cancelled,,5.00,Postpone Cash Request 9992,2020-09-22 05:43:09.403955+00,2020-10-13 14:25:18.254217+00,,2020-10-01 22:00:00+00,2020-10-06 05:43:03.753+00,after
8590,9992,postpone,cancelled,,5.00,Postpone Cash Request 9992,2020-09-22 05:43:30.084052+00,2020-10-13 14:25:18.255845+00,,2020-10-01 22:00:00+00,2020-10-09 22:00:00+00,after
8592,16744,postpone,cancelled,,5.00,Postpone Cash Request 16744,2020-09-22 05:56:51.867391+00,2020-10-13 14:25:18.257219+00,,2020-10-06 10:00:00+00,2020-10-07 22:00:00+00,after
8597,14888,postpone,cancelled,,5.00,Postpone Cash Request 14888,2020-09-22 06:43:02.104562+00,2020-10-13 14:25:18.258474+00,,2020-10-07 22:00:00+00,2020-10-15 22:00:00+00,after
8609,11298,postpone,cancelled,,5.00,Postpone Cash Request 11298,2020-09-22 08:27:35.263223+00,2020-10-13 14:25:18.259593+00,,2020-09-04 22:00:00+00,2020-10-04 22:00:00+00,after
8615,16949,postpone,cancelled,,5.00,Postpone Cash Request 16949,2020-09-22 08:40:45.518615+00,2020-10-13 14:25:18.260908+00,,2020-10-07 09:52:02.383739+00,2020-11-04 11:00:00+00,after
8616,16949,postpone,cancelled,,5.00,Postpone Cash Request 16949,2020-09-22 08:40:57.132575+00,2020-10-13 14:25:18.2621+00,,2020-10-07 09:52:02.383739+00,2020-11-05 11:00:00+00,after
8620,6563,postpone,cancelled,,5.00,Postpone Cash Request 6563,2020-09-22 08:53:39.814364+00,2020-10-13 14:25:18.263418+00,,2020-08-04 22:00:00+00,2020-08-31 10:00:00+00,after
8641,16556,postpone,cancelled,,5.00,Postpone Cash Request 16556,2020-09-22 09:56:38.812322+00,2020-10-13 14:25:18.267708+00,,2020-10-06 22:00:00+00,2020-11-05 22:00:00+00,after
8673,14396,postpone,cancelled,,5.00,Postpone Cash Request 14396,2020-09-22 13:19:23.801663+00,2020-10-13 14:25:18.269063+00,,2020-09-25 22:00:00+00,2020-10-09 22:00:00+00,after
8674,14396,postpone,cancelled,,5.00,Postpone Cash Request 14396,2020-09-22 13:19:43.170724+00,2020-10-13 14:25:18.27039+00,,2020-09-25 22:00:00+00,2020-10-06 13:19:39.119+00,after
8676,14396,postpone,cancelled,,5.00,Postpone Cash Request 14396,2020-09-22 13:20:00.420679+00,2020-10-13 14:25:18.271931+00,,2020-09-25 22:00:00+00,2020-10-03 22:00:00+00,after
8701,13650,postpone,cancelled,,5.00,Postpone Cash Request 13650,2020-09-22 16:51:36.6699+00,2020-10-13 14:25:18.273353+00,,2020-10-02 10:00:00+00,2020-10-21 22:00:00+00,after
8702,15852,postpone,cancelled,,5.00,Postpone Cash Request 15852,2020-09-22 16:54:53.84056+00,2020-10-13 14:25:18.274454+00,,2020-09-28 22:00:00+00,2020-10-28 22:00:00+00,after
8706,16389,postpone,cancelled,,5.00,Postpone Cash Request 16389,2020-09-22 17:00:11.446506+00,2020-10-13 14:25:18.275604+00,,2020-10-07 22:00:00+00,2020-11-06 22:00:00+00,after
8707,16389,postpone,cancelled,,5.00,Postpone Cash Request 16389,2020-09-22 17:00:22.369572+00,2020-10-13 14:25:18.276647+00,,2020-10-07 22:00:00+00,2020-11-06 11:00:00+00,after
8708,16389,postpone,cancelled,,5.00,Postpone Cash Request 16389,2020-09-22 17:00:32.271408+00,2020-10-13 14:25:18.278205+00,,2020-10-07 22:00:00+00,2020-10-18 10:00:00+00,after
8711,12126,postpone,cancelled,,5.00,Postpone Cash Request 12126,2020-09-22 17:03:59.75177+00,2020-10-13 14:25:18.279408+00,,2020-10-04 22:00:00+00,2020-11-03 22:00:00+00,after
8714,11715,postpone,cancelled,,5.00,Postpone Cash Request 11715,2020-09-22 17:19:32.540341+00,2020-10-13 14:25:18.280588+00,,2020-09-04 22:00:00+00,2020-10-04 22:00:00+00,after
8719,15620,postpone,cancelled,,5.00,Postpone Cash Request 15620,2020-09-22 17:43:55.100314+00,2020-10-13 14:25:18.281791+00,,2020-10-05 22:00:00+00,2020-11-05 11:00:00+00,after
8723,13901,postpone,cancelled,,5.00,Postpone Cash Request 13901,2020-09-22 18:36:20.901069+00,2020-10-13 14:25:18.283103+00,,2020-09-23 22:00:00+00,2020-10-23 22:00:00+00,after
8724,13901,postpone,cancelled,,5.00,Postpone Cash Request 13901,2020-09-22 18:36:38.495831+00,2020-10-13 14:25:18.284364+00,,2020-09-23 22:00:00+00,2020-10-06 10:00:00+00,after
12023,17535,postpone,accepted,,5.00,Postpone Cash Request 17535,2020-10-08 20:22:32.569036+00,2020-10-13 14:25:18.221739+00,2020-10-08 20:22:36.215506+00,2020-10-08 22:00:00+00,2020-11-08 11:00:00+00,before
12425,20325,instant_payment,accepted,,5.00,Instant Payment Cash Request 20325,2020-10-10 11:22:48.522531+00,2020-10-13 14:25:18.234469+00,2020-10-21 19:14:49.547456+00,,,after
11789,10535,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-10-07 22:23:58.678212+00,2020-10-13 14:25:18.247485+00,2020-10-15 16:23:27.468931+00,,,after
12122,20037,instant_payment,accepted,,5.00,Instant Payment Cash Request 20037,2020-10-09 08:02:52.434107+00,2020-10-13 14:25:18.224057+00,2020-11-02 19:43:05.323958+00,,,after
12311,20208,instant_payment,accepted,,5.00,Instant Payment Cash Request 20208,2020-10-09 18:36:32.365355+00,2020-10-13 14:25:18.226345+00,2020-10-29 20:07:32.970517+00,,,after
14784,22130,instant_payment,accepted,,5.00,Instant Payment Cash Request 22130,2020-10-19 11:59:14.310629+00,2020-10-19 11:59:14.310652+00,2020-11-04 18:03:04.763654+00,,,after
12392,20286,instant_payment,accepted,,5.00,Instant Payment Cash Request 20286,2020-10-10 08:21:33.736913+00,2020-10-13 14:25:18.232028+00,2020-11-03 19:45:33.866077+00,,,after
11842,19787,instant_payment,accepted,,5.00,Instant Payment Cash Request 19787,2020-10-08 07:19:03.017655+00,2020-10-13 14:25:18.217454+00,2020-11-05 13:31:38.157174+00,,,after
15439,22704,instant_payment,accepted,,5.00,Instant Payment Cash Request 22704,2020-10-21 09:11:24.113142+00,2020-10-21 09:11:24.113171+00,2020-11-12 06:12:43.215118+00,,,after
11982,19910,instant_payment,accepted,,5.00,Instant Payment Cash Request 19910,2020-10-08 16:01:30.253015+00,2020-10-13 14:25:18.219579+00,2020-11-09 19:13:43.969016+00,,,after
8742,10807,postpone,cancelled,,5.00,Postpone Cash Request 10807,2020-09-22 22:14:31.21437+00,2020-10-13 14:25:18.288086+00,,2020-10-04 22:00:00+00,2020-10-29 23:00:00+00,after
11983,19913,instant_payment,accepted,,5.00,Instant Payment Cash Request 19913,2020-10-08 16:23:07.18405+00,2020-10-13 14:25:18.295489+00,2020-12-10 05:05:20.026183+00,,,after
8748,14068,postpone,cancelled,,5.00,Postpone Cash Request 14068,2020-09-22 22:29:46.070205+00,2020-10-13 14:25:18.292186+00,,2020-09-28 22:00:00+00,2020-10-10 22:00:00+00,after
8749,14068,postpone,cancelled,,5.00,Postpone Cash Request 14068,2020-09-22 22:30:14.972406+00,2020-10-13 14:25:18.293224+00,,2020-09-28 22:00:00+00,2020-10-10 22:00:00+00,after
6698,15110,instant_payment,accepted,,5.00,Instant Payment Cash Request 15110,2020-09-08 10:41:17.594968+00,2020-10-13 14:25:09.599462+00,2020-12-02 19:25:26.744708+00,,,after
8766,13326,postpone,cancelled,,5.00,Postpone Cash Request 13326,2020-09-23 03:43:17.859052+00,2020-10-13 14:25:18.296537+00,,2020-10-06 11:01:29.256087+00,2020-11-05 11:01:29.256087+00,after
8777,15967,postpone,cancelled,,5.00,Postpone Cash Request 15967,2020-09-23 07:37:56.888472+00,2020-10-13 14:25:18.297704+00,,2020-10-05 22:00:00+00,2020-11-04 22:00:00+00,after
8778,15967,postpone,cancelled,,5.00,Postpone Cash Request 15967,2020-09-23 07:38:14.918817+00,2020-10-13 14:25:18.298872+00,,2020-10-05 22:00:00+00,2020-11-05 11:00:00+00,after
12225,18264,postpone,cancelled,,5.00,Postpone Cash Request 18264,2020-10-09 11:44:06.831818+00,2020-10-13 14:25:18.302075+00,,2020-10-08 22:00:00+00,2020-11-04 11:00:00+00,after
12361,20245,instant_payment,accepted,,5.00,Instant Payment Cash Request 20245,2020-10-10 04:23:55.274771+00,2020-10-13 14:25:18.308377+00,2020-11-05 20:20:32.650137+00,,,after
8303,16863,instant_payment,accepted,,5.00,Instant Payment Cash Request 16863,2020-09-19 15:57:17.41521+00,2020-10-13 14:25:18.304583+00,2020-10-09 18:36:35.828909+00,,,after
3979,12592,instant_payment,accepted,,5.00,Instant Payment Cash Request 12592,2020-08-15 11:11:09.945207+00,2020-10-13 14:25:18.305895+00,2020-10-11 17:44:57.514072+00,,,after
12426,20198,instant_payment,accepted,,5.00,Instant Payment Cash Request 20198,2020-10-10 11:24:06.800912+00,2020-10-13 14:25:18.309665+00,2021-01-05 20:00:57.811662+00,,,after
5531,14127,instant_payment,accepted,,5.00,Instant Payment Cash Request 14127,2020-08-31 09:30:08.755485+00,2020-10-13 14:25:18.313172+00,2020-10-10 19:36:27.238138+00,,,after
12512,17744,postpone,cancelled,,5.00,Postpone Cash Request 17744,2020-10-10 21:04:10.607614+00,2020-10-13 14:25:18.314443+00,,2020-10-12 22:00:00+00,2020-11-04 23:00:00+00,after
12024,19941,instant_payment,accepted,,5.00,Instant Payment Cash Request 19941,2020-10-08 20:30:32.525182+00,2020-10-13 14:25:18.299998+00,2020-11-12 06:10:09.119862+00,,,after
8750,13765,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-09-22 22:34:05.22199+00,2020-10-13 14:25:18.307205+00,2020-10-31 06:40:27.362232+00,,,after
8828,15134,postpone,cancelled,,5.00,Postpone Cash Request 15134,2020-09-23 10:23:35.299496+00,2020-10-13 14:25:18.319185+00,,2020-09-22 12:58:49.687+00,2020-10-03 22:00:00+00,after
8829,9987,postpone,cancelled,,5.00,Postpone Cash Request 9987,2020-09-23 10:26:31.408743+00,2020-10-13 14:25:18.320411+00,,2020-09-04 04:49:10.726+00,2020-10-04 04:49:10.726+00,after
8830,16042,postpone,cancelled,,5.00,Postpone Cash Request 16042,2020-09-23 10:42:11.54583+00,2020-10-13 14:25:18.321722+00,,2020-10-05 22:00:00+00,2020-10-16 10:00:00+00,after
8877,15018,postpone,cancelled,,5.00,Postpone Cash Request 15018,2020-09-23 15:40:11.305111+00,2020-10-13 14:25:18.323046+00,,2020-10-02 22:00:00+00,2020-10-05 22:00:00+00,after
8886,16847,postpone,cancelled,,5.00,Postpone Cash Request 16847,2020-09-23 15:40:50.465484+00,2020-10-13 14:25:18.324313+00,,2020-10-08 22:00:00+00,2020-11-07 22:00:00+00,after
8888,16847,postpone,cancelled,,5.00,Postpone Cash Request 16847,2020-09-23 15:41:03.223745+00,2020-10-13 14:25:18.325569+00,,2020-10-08 22:00:00+00,2020-11-07 22:00:00+00,after
8889,14450,postpone,cancelled,,5.00,Postpone Cash Request 14450,2020-09-23 15:41:05.358035+00,2020-10-13 14:25:18.326736+00,,2020-09-29 22:00:00+00,2020-10-29 23:00:00+00,after
8890,14585,postpone,cancelled,,5.00,Postpone Cash Request 14585,2020-09-23 15:41:05.36831+00,2020-10-13 14:25:18.328124+00,,2020-10-06 22:00:00+00,2020-10-07 15:40:49.911+00,after
8892,15319,postpone,cancelled,,5.00,Postpone Cash Request 15319,2020-09-23 15:41:11.049608+00,2020-10-13 14:25:18.329471+00,,2020-09-30 22:00:00+00,2020-10-22 22:00:00+00,after
8893,11536,postpone,cancelled,,5.00,Postpone Cash Request 11536,2020-09-23 15:41:13.665366+00,2020-10-13 14:25:18.33049+00,,2020-10-06 10:00:00+00,2020-11-05 10:00:00+00,after
8894,14558,postpone,cancelled,,5.00,Postpone Cash Request 14558,2020-09-23 15:41:15.032763+00,2020-10-13 14:25:18.331504+00,,2020-10-01 23:51:00+00,2020-10-14 23:00:00+00,after
8895,16548,postpone,cancelled,,5.00,Postpone Cash Request 16548,2020-09-23 15:41:20.350259+00,2020-10-13 14:25:18.33268+00,,2020-10-05 22:00:00+00,2020-10-10 22:00:00+00,after
8896,14450,postpone,cancelled,,5.00,Postpone Cash Request 14450,2020-09-23 15:41:26.605482+00,2020-10-13 14:25:18.333809+00,,2020-09-29 22:00:00+00,2020-10-29 23:00:00+00,after
8897,16847,postpone,cancelled,,5.00,Postpone Cash Request 16847,2020-09-23 15:41:30.467619+00,2020-10-13 14:25:18.335138+00,,2020-10-08 22:00:00+00,2020-10-19 10:00:00+00,after
8900,15362,postpone,cancelled,,5.00,Postpone Cash Request 15362,2020-09-23 15:42:20.267269+00,2020-10-13 14:25:18.336396+00,,2020-10-02 22:00:00+00,2020-10-04 22:00:00+00,after
8901,15837,postpone,cancelled,,5.00,Postpone Cash Request 15837,2020-09-23 15:42:30.958262+00,2020-10-13 14:25:18.33756+00,,2020-10-05 22:00:00+00,2020-10-20 22:00:00+00,after
8903,15256,postpone,cancelled,,5.00,Postpone Cash Request 15256,2020-09-23 15:42:43.712077+00,2020-10-13 14:25:18.338735+00,,2020-10-05 22:00:00+00,2020-10-16 10:00:00+00,after
8905,14068,postpone,cancelled,,5.00,Postpone Cash Request 14068,2020-09-23 15:43:01.138947+00,2020-10-13 14:25:18.340154+00,,2020-09-28 22:00:00+00,2020-10-10 22:00:00+00,after
8908,16173,postpone,cancelled,,5.00,Postpone Cash Request 16173,2020-09-23 15:43:55.642461+00,2020-10-13 14:25:18.341469+00,,2020-10-02 10:00:00+00,2020-11-01 11:00:00+00,after
8910,16268,postpone,cancelled,,5.00,Postpone Cash Request 16268,2020-09-23 15:44:48.835617+00,2020-10-13 14:25:18.34253+00,,2020-10-02 22:00:00+00,2020-10-05 22:00:00+00,after
8914,15105,postpone,cancelled,,5.00,Postpone Cash Request 15105,2020-09-23 15:48:43.175927+00,2020-10-13 14:25:18.343673+00,,2020-10-02 23:51:00+00,2020-11-01 23:51:00+00,after
8915,14736,postpone,cancelled,,5.00,Postpone Cash Request 14736,2020-09-23 15:48:47.738808+00,2020-10-13 14:25:18.344825+00,,2020-09-30 22:00:00+00,2020-10-11 10:00:00+00,after
8916,15105,postpone,cancelled,,5.00,Postpone Cash Request 15105,2020-09-23 15:48:53.263576+00,2020-10-13 14:25:18.346109+00,,2020-10-02 23:51:00+00,2020-11-01 11:00:00+00,after
8917,15319,postpone,cancelled,,5.00,Postpone Cash Request 15319,2020-09-23 15:49:06.055926+00,2020-10-13 14:25:18.347215+00,,2020-09-30 22:00:00+00,2020-10-22 22:00:00+00,after
8918,16673,postpone,cancelled,,5.00,Postpone Cash Request 16673,2020-09-23 15:49:31.866581+00,2020-10-13 14:25:18.348478+00,,2020-10-05 22:00:00+00,2020-11-05 11:00:00+00,after
8920,16673,postpone,cancelled,,5.00,Postpone Cash Request 16673,2020-09-23 15:49:45.309606+00,2020-10-13 14:25:18.349775+00,,2020-10-05 22:00:00+00,2020-11-05 11:00:00+00,after
8921,15319,postpone,cancelled,,5.00,Postpone Cash Request 15319,2020-09-23 15:50:33.594958+00,2020-10-13 14:25:18.350908+00,,2020-09-30 22:00:00+00,2020-10-22 22:00:00+00,after
11911,16570,postpone,accepted,,5.00,Postpone Cash Request 16570,2020-10-08 10:47:15.360987+00,2020-10-13 14:25:18.290193+00,2020-10-08 10:47:19.268871+00,2020-10-09 22:00:00+00,2020-11-09 11:00:00+00,before
16284,17783,postpone,accepted,,5.00,Postpone Cash Request 17783,2020-10-23 09:55:33.763181+00,2020-10-23 09:55:33.763213+00,2020-10-23 09:55:37.715876+00,2020-11-02 22:00:00+00,2020-12-01 23:00:00+00,before
12534,15349,incident,accepted,rejected_direct_debit,5.00,rejected direct debit,2020-10-10 22:41:16.707619+00,2020-10-13 14:25:18.315528+00,2020-11-03 08:05:43.536294+00,,,after
12178,20082,instant_payment,accepted,,5.00,Instant Payment Cash Request 20082,2020-10-09 10:06:27.111803+00,2020-10-13 14:25:18.301047+00,2020-11-03 20:35:23.723024+00,,,after
12483,20370,instant_payment,accepted,,5.00,Instant Payment Cash Request 20370,2020-10-10 16:16:31.088983+00,2020-10-13 14:25:18.311948+00,2020-11-09 19:21:57.868358+00,,,after
8923,15319,postpone,cancelled,,5.00,Postpone Cash Request 15319,2020-09-23 15:51:02.171182+00,2020-10-13 14:25:18.352106+00,,2020-09-30 22:00:00+00,2020-10-06 22:00:00+00,after
8925,16225,postpone,cancelled,,5.00,Postpone Cash Request 16225,2020-09-23 15:51:30.505209+00,2020-10-13 14:25:18.353359+00,,2020-10-02 11:15:45.997707+00,2020-11-01 11:15:45.997707+00,after
8927,16788,postpone,cancelled,,5.00,Postpone Cash Request 16788,2020-09-23 15:52:04.288018+00,2020-10-13 14:25:18.354607+00,,2020-10-02 16:37:29.056+00,2020-10-22 22:00:00+00,after
8929,16553,postpone,cancelled,,5.00,Postpone Cash Request 16553,2020-09-23 15:53:35.991272+00,2020-10-13 14:25:18.355671+00,,2020-10-06 10:00:00+00,2020-11-05 10:00:00+00,after
8931,14301,postpone,cancelled,,5.00,Postpone Cash Request 14301,2020-09-23 15:55:51.641841+00,2020-10-13 14:25:18.356906+00,,2020-10-05 22:00:00+00,2020-10-29 23:00:00+00,after
8932,13480,postpone,cancelled,,5.00,Postpone Cash Request 13480,2020-09-23 15:57:01.276092+00,2020-10-13 14:25:18.357967+00,,2020-09-26 23:51:00+00,2020-10-07 10:00:00+00,after
8933,13480,postpone,cancelled,,5.00,Postpone Cash Request 13480,2020-09-23 15:57:10.848053+00,2020-10-13 14:25:18.359162+00,,2020-09-26 23:51:00+00,2020-10-07 10:00:00+00,after
8934,13480,postpone,cancelled,,5.00,Postpone Cash Request 13480,2020-09-23 15:57:16.937656+00,2020-10-13 14:25:18.36024+00,,2020-09-26 23:51:00+00,2020-10-27 11:00:00+00,after
8935,15483,postpone,cancelled,,5.00,Postpone Cash Request 15483,2020-09-23 15:59:01.995755+00,2020-10-13 14:25:18.361246+00,,2020-10-02 10:00:00+00,2020-11-01 10:00:00+00,after
8942,14085,postpone,cancelled,,5.00,Postpone Cash Request 14085,2020-09-23 16:21:26.600153+00,2020-10-13 14:25:18.362343+00,,2020-09-28 22:00:00+00,2020-10-22 22:00:00+00,after
8944,15100,postpone,cancelled,,5.00,Postpone Cash Request 15100,2020-09-23 16:34:07.628677+00,2020-10-13 14:25:18.363369+00,,2020-09-28 22:00:00+00,2020-10-28 23:00:00+00,after
8945,15100,postpone,cancelled,,5.00,Postpone Cash Request 15100,2020-09-23 16:34:27.386337+00,2020-10-13 14:25:18.364494+00,,2020-09-28 22:00:00+00,2020-10-27 23:00:00+00,after
8946,15100,postpone,cancelled,,5.00,Postpone Cash Request 15100,2020-09-23 16:35:04.181916+00,2020-10-13 14:25:18.365565+00,,2020-09-28 22:00:00+00,2020-10-28 23:00:00+00,after
8947,15705,postpone,cancelled,,5.00,Postpone Cash Request 15705,2020-09-23 16:38:22.318482+00,2020-10-13 14:25:18.366545+00,,2020-09-30 12:33:40+00,2020-10-04 22:00:00+00,after
8948,14625,postpone,cancelled,,5.00,Postpone Cash Request 14625,2020-09-23 16:40:09.130839+00,2020-10-13 14:25:18.367555+00,,2020-10-07 22:00:00+00,2020-10-09 22:00:00+00,after
8949,15852,postpone,cancelled,,5.00,Postpone Cash Request 15852,2020-09-23 16:41:41.265587+00,2020-10-13 14:25:18.368543+00,,2020-09-28 22:00:00+00,2020-10-28 22:00:00+00,after
8950,15100,postpone,cancelled,,5.00,Postpone Cash Request 15100,2020-09-23 16:41:46.437865+00,2020-10-13 14:25:18.369737+00,,2020-09-28 22:00:00+00,2020-10-28 23:00:00+00,after
8951,15100,postpone,cancelled,,5.00,Postpone Cash Request 15100,2020-09-23 16:42:12.56792+00,2020-10-13 14:25:18.370711+00,,2020-09-28 22:00:00+00,2020-10-07 16:42:04.679+00,after
8955,10422,postpone,cancelled,,5.00,Postpone Cash Request 10422,2020-09-23 17:22:27.709169+00,2020-10-13 14:25:18.37169+00,,2020-10-05 14:17:19.43+00,2020-10-05 22:00:00+00,after
8977,16073,postpone,cancelled,,5.00,Postpone Cash Request 16073,2020-09-23 18:30:17.429329+00,2020-10-13 14:25:18.372723+00,,2020-10-06 22:00:00+00,2020-10-22 22:00:00+00,after
8979,12225,postpone,cancelled,,5.00,Postpone Cash Request 12225,2020-09-23 19:13:01.977358+00,2020-10-13 14:25:18.373701+00,,2020-09-25 22:00:00+00,2020-10-03 22:00:00+00,after
8980,12225,postpone,cancelled,,5.00,Postpone Cash Request 12225,2020-09-23 19:13:24.988711+00,2020-10-13 14:25:18.37485+00,,2020-09-25 22:00:00+00,2020-10-03 22:00:00+00,after
8983,15970,postpone,cancelled,,5.00,Postpone Cash Request 15970,2020-09-23 19:38:40.74302+00,2020-10-13 14:25:18.375973+00,,2020-09-30 16:56:36.567123+00,2020-10-22 22:00:00+00,after
8984,15970,postpone,cancelled,,5.00,Postpone Cash Request 15970,2020-09-23 19:39:28.251832+00,2020-10-13 14:25:18.377018+00,,2020-09-30 16:56:36.567123+00,2020-10-22 22:00:00+00,after
8985,15970,postpone,cancelled,,5.00,Postpone Cash Request 15970,2020-09-23 19:39:45.599486+00,2020-10-13 14:25:18.37808+00,,2020-09-30 16:56:36.567123+00,2020-10-22 22:00:00+00,after
8986,15970,postpone,cancelled,,5.00,Postpone Cash Request 15970,2020-09-23 19:40:09.154657+00,2020-10-13 14:25:18.379082+00,,2020-09-30 16:56:36.567123+00,2020-10-22 22:00:00+00,after
8987,16407,postpone,cancelled,,5.00,Postpone Cash Request 16407,2020-09-23 19:52:39.163069+00,2020-10-13 14:25:18.380093+00,,2020-10-08 22:00:00+00,2020-11-07 22:00:00+00,after
11759,19727,instant_payment,accepted,,5.00,Instant Payment Cash Request 19727,2020-10-07 21:20:19.87443+00,2020-10-13 14:25:15.127985+00,2020-12-02 19:26:52.31982+00,,,after
9013,14794,postpone,cancelled,,5.00,Postpone Cash Request 14794,2020-09-24 00:10:52.000739+00,2020-10-13 14:25:18.384833+00,,2020-10-01 22:00:00+00,2020-10-05 22:00:00+00,after
9014,15584,postpone,cancelled,,5.00,Postpone Cash Request 15584,2020-09-24 00:13:52.300351+00,2020-10-13 14:25:18.387383+00,,2020-10-08 22:00:00+00,2020-11-07 22:00:00+00,after
16683,23778,instant_payment,accepted,,5.00,Instant Payment Cash Request 23778,2020-10-23 19:07:09.131313+00,2020-10-23 19:07:09.131334+00,2020-11-05 20:03:25.192846+00,,,after
15417,22684,instant_payment,accepted,,5.00,Instant Payment Cash Request 22684,2020-10-21 08:15:39.709165+00,2020-10-21 08:15:39.709188+00,2020-11-05 20:42:09.583044+00,,,after
9008,12617,postpone,cancelled,,5.00,Postpone Cash Request 12617,2020-09-23 22:56:31.687137+00,2020-10-13 14:25:18.391208+00,,2020-09-29 10:00:00+00,2020-10-10 10:00:00+00,after
9015,17272,postpone,cancelled,,5.00,Postpone Cash Request 17272,2020-09-24 02:33:34.068883+00,2020-10-13 14:25:18.392383+00,,2020-10-16 13:19:19.205358+00,2020-11-15 11:00:00+00,after
9016,17272,postpone,cancelled,,5.00,Postpone Cash Request 17272,2020-09-24 02:33:48.459189+00,2020-10-13 14:25:18.393661+00,,2020-10-16 13:19:19.205358+00,2020-10-31 11:00:00+00,after
9017,17272,postpone,cancelled,,5.00,Postpone Cash Request 17272,2020-09-24 02:34:13.824523+00,2020-10-13 14:25:18.39475+00,,2020-10-16 13:19:19.205358+00,2020-10-31 11:00:00+00,after
9020,15633,postpone,cancelled,,5.00,Postpone Cash Request 15633,2020-09-24 04:55:32.98762+00,2020-10-13 14:25:18.396061+00,,2020-10-05 22:00:00+00,2020-10-08 22:00:00+00,after
9022,14230,postpone,cancelled,,5.00,Postpone Cash Request 14230,2020-09-24 05:05:24.851579+00,2020-10-13 14:25:18.397362+00,,2020-09-24 22:00:00+00,2020-10-23 22:00:00+00,after
9026,13794,postpone,cancelled,,5.00,Postpone Cash Request 13794,2020-09-24 06:15:33.919413+00,2020-10-13 14:25:18.398432+00,,2020-09-29 22:00:00+00,2020-10-04 22:00:00+00,after
9027,13794,postpone,cancelled,,5.00,Postpone Cash Request 13794,2020-09-24 06:16:06.688992+00,2020-10-13 14:25:18.399587+00,,2020-09-29 22:00:00+00,2020-10-04 22:00:00+00,after
9028,13794,postpone,cancelled,,5.00,Postpone Cash Request 13794,2020-09-24 06:16:26.918576+00,2020-10-13 14:25:18.400615+00,,2020-09-29 22:00:00+00,2020-10-04 22:00:00+00,after
9031,12103,postpone,cancelled,,5.00,Postpone Cash Request 12103,2020-09-24 06:38:02.075116+00,2020-10-13 14:25:18.401819+00,,2020-10-07 22:00:00+00,2020-11-05 11:00:00+00,after
9030,14805,postpone,cancelled,,5.00,Postpone Cash Request 14805,2020-09-24 06:37:08.020712+00,2020-10-13 14:25:18.403017+00,,2020-10-05 22:00:00+00,2020-11-04 22:00:00+00,after
9072,14097,postpone,cancelled,,5.00,Postpone Cash Request 14097,2020-09-24 10:27:44.977323+00,2020-10-13 14:25:18.404167+00,,2020-09-28 22:00:00+00,2020-10-14 21:00:00+00,after
9073,14097,postpone,cancelled,,5.00,Postpone Cash Request 14097,2020-09-24 10:28:00.844667+00,2020-10-13 14:25:18.405286+00,,2020-09-28 22:00:00+00,2020-10-09 21:00:00+00,after
9074,15319,postpone,cancelled,,5.00,Postpone Cash Request 15319,2020-09-24 10:29:48.33129+00,2020-10-13 14:25:18.406531+00,,2020-09-30 22:00:00+00,2020-10-23 22:00:00+00,after
9075,15319,postpone,cancelled,,5.00,Postpone Cash Request 15319,2020-09-24 10:30:11.24535+00,2020-10-13 14:25:18.407627+00,,2020-09-30 22:00:00+00,2020-10-23 22:00:00+00,after
9076,13503,postpone,cancelled,,5.00,Postpone Cash Request 13503,2020-09-24 11:06:33.128182+00,2020-10-13 14:25:18.408823+00,,2020-09-04 15:42:04.405+00,2020-10-04 22:00:00+00,after
9084,15100,postpone,cancelled,,5.00,Postpone Cash Request 15100,2020-09-24 11:31:09.367446+00,2020-10-13 14:25:18.409989+00,,2020-09-28 22:00:00+00,2020-10-28 23:00:00+00,after
9088,12042,postpone,cancelled,,5.00,Postpone Cash Request 12042,2020-09-24 11:45:30.026868+00,2020-10-13 14:25:18.411058+00,,2020-09-24 10:00:00+00,2020-10-05 10:00:00+00,after
9093,15014,postpone,cancelled,,5.00,Postpone Cash Request 15014,2020-09-24 12:32:54.510698+00,2020-10-13 14:25:18.412145+00,,2020-10-08 22:00:00+00,2020-10-30 11:00:00+00,after
9134,13826,postpone,cancelled,,5.00,Postpone Cash Request 13826,2020-09-24 19:04:01.763507+00,2020-10-13 14:25:18.413176+00,,2020-09-28 22:00:00+00,2020-10-23 22:00:00+00,after
